fires-all;
id;Date;Year;idcomunidad;idprovincia;idmunicipio;municipio;superficie;idcausa;cause
2015320553;2015-07-17;2015;3;32;16;CALVOS DE RANDÍN;4.2;4;Intentional fire
2015320555;2015-07-17;2015;3;32;28;CUALEDRO;34.04;4;Intentional fire
2015330582;2015-07-17;2015;5;33;54;REGUERAS, LAS;3.0;4;Intentional fire
2015440045;2015-07-17;2015;10;44;9;ALBARRACÍN;3.7;1;Fire caused by lightning
2015450453;2015-07-17;2015;11;45;76;HORMIGOS;3.8;4;Intentional fire
2015460090;2015-07-17;2015;9;46;227;SENYERA;8.42;4;Intentional fire
2015080200;2015-07-18;2015;2;8;36;CALONGE DE SEGARRA;2.4;2;Fire caused by accident or negligence
2015100397;2015-07-18;2015;14;10;148;PLASENCIA;39.379999999999995;4;Intentional fire
2015120066;2015-07-18;2015;9;12;44;CERVERA DEL MAESTRE;3.3;1;Fire caused by lightning
2015160217;2015-07-18;2015;11;16;172;PUEBLA DE ALMENARA;2.03;1;Fire caused by lightning
2015210087;2015-07-18;2015;4;21;70;TRIGUEROS;13.469999999999999;2;Fire caused by accident or negligence
2015220085;2015-07-18;2015;10;22;21;ALMUDÉVAR;4.71;1;Fire caused by lightning
2015240256;2015-07-18;2015;17;24;103;OENCIA;5.0;1;Fire caused by lightning
2015270208;2015-07-18;2015;3;27;50;QUIROGA;1.0;1;Fire caused by lightning
2015270211;2015-07-18;2015;3;27;40;PALAS DE REI;1.9899999999999998;4;Intentional fire
2015320563;2015-07-18;2015;3;32;53;OÍMBRA;1.2;4;Intentional fire
2015320566;2015-07-18;2015;3;32;26;COLES;1.7;4;Intentional fire
2015320568;2015-07-18;2015;3;32;51;MUIÑOS;1.5;4;Intentional fire
2015390363;2015-07-18;2015;6;39;39;LUENA;7.59;1;Fire caused by lightning
2015410059;2015-07-18;2015;4;41;33;CONSTANTINA;2.0;1;Fire caused by lightning
2015460092;2015-07-18;2015;9;46;254;VENTA DEL MORO;1.05;1;Fire caused by lightning
2015060139;2015-07-19;2015;14;6;70;JEREZ DE LOS CABALLEROS;8.16;4;Intentional fire
2015060141;2015-07-19;2015;14;6;63;HERRERA DEL DUQUE;3.1;3;Fire caused by accident or negligence
2015090100;2015-07-19;2015;17;9;238;OÑA;223.87;4;Intentional fire
2015100399;2015-07-19;2015;14;10;148;PLASENCIA;2.21;4;Intentional fire
2015110052;2015-07-19;2015;4;11;33;SAN ROQUE;134.12;4;Intentional fire
2015220130;2015-07-19;2015;10;22;115;GRADO, EL;39.5;1;Fire caused by lightning
2015240258;2015-07-19;2015;17;24;112;PERANZANES;1.13;4;Intentional fire
2015240259;2015-07-19;2015;17;24;115;PONFERRADA;1.2;4;Intentional fire
2015280214;2015-07-19;2015;16;28;74;LEGANÉS;3.88;4;Intentional fire
2015330595;2015-07-19;2015;5;33;73;TINEO;1.34;4;Intentional fire
2015360449;2015-07-19;2015;3;36;47;RODEIRO;1.9;4;Intentional fire
2015370153;2015-07-19;2015;17;37;350;VILVESTRE;5.12;3;Fire caused by accident or negligence
2015390364;2015-07-19;2015;6;39;15;CAMALEÑO;5.7700000000000005;4;Intentional fire
2015410061;2015-07-19;2015;4;41;49;GUILLENA;1.13;4;Intentional fire
2015450459;2015-07-19;2015;11;45;165;TALAVERA DE LA REINA;21.5;4;Intentional fire
2015460093;2015-07-19;2015;9;46;213;REQUENA;1.5;1;Fire caused by lightning
2015050105;2015-07-20;2015;17;5;125;MENGAMUÑOZ;1.4;1;Fire caused by lightning
2015090101;2015-07-20;2015;17;9;140;FUENTENEBRO;1.0;4;Intentional fire
2015130233;2015-07-20;2015;11;13;96;VILLARUBIA DE LOS OJOS;1.0;5;Fire caused by unknown reasons
2015150437;2015-07-20;2015;3;15;13;BRIÓN;1.58;4;Intentional fire
2015360457;2015-07-20;2015;3;36;50;SALVATERRA DE MIÑO;1.7;5;Fire caused by unknown reasons
2015450468;2015-07-20;2015;11;45;91;MAQUEDA;2.44;3;Fire caused by accident or negligence
2015080119;2015-07-21;2015;2;8;187;SABADELL;1.03;4;Intentional fire
2015140072;2015-07-21;2015;4;14;73;VILLAVICIOSA DE CÓRDOBA;2.67;4;Intentional fire
2015170075;2015-07-21;2015;2;17;79;GIRONA;38.82;2;Fire caused by accident or negligence
2015210089;2015-07-21;2015;4;21;78;ZALAMEA LA REAL;3.1;3;Fire caused by accident or negligence
2015240262;2015-07-21;2015;17;24;132;RIELLO;50.74;4;Intentional fire
2015240264;2015-07-21;2015;17;24;91;LUYEGO;16.0;1;Fire caused by lightning
2015240265;2015-07-21;2015;17;24;115;PONFERRADA;1.2;2;Fire caused by accident or negligence
2015270218;2015-07-21;2015;3;27;47;POBLA DO BROLLÓN, A;9.45;3;Fire caused by accident or negligence
2015320581;2015-07-21;2015;3;32;54;OURENSE;1.9;4;Intentional fire
2015320583;2015-07-21;2015;3;32;53;OÍMBRA;1.69;4;Intentional fire
2015330609;2015-07-21;2015;5;33;73;TINEO;7.87;4;Intentional fire
2015490190;2015-07-21;2015;17;49;223;TRABAZOS;878.02;3;Fire caused by accident or negligence
2015060143;2015-07-22;2015;14;6;160;ZALAMEA DE LA SERENA;9.02;3;Fire caused by accident or negligence
2015060285;2015-07-22;2015;14;6;86;MONTEMOLÍN;2.52;4;Intentional fire
2015130237;2015-07-22;2015;11;13;78;SOCUÉLLAMOS;4.0;3;Fire caused by accident or negligence
2015150453;2015-07-22;2015;3;15;92;VIMIANZO;11.39;4;Intentional fire
2015150457;2015-07-22;2015;3;15;65;PADRÓN;47.37;4;Intentional fire
2015210091;2015-07-22;2015;4;21;63;SAN BARTOLOMÉ DE LA TORRE;2.65;3;Fire caused by accident or negligence
2015270220;2015-07-22;2015;3;27;65;VILALBA;1.1;4;Intentional fire
2015270221;2015-07-22;2015;3;27;10;CASTRO DE REI;1.3;4;Intentional fire
2015280226;2015-07-22;2015;16;28;52;CHINCHÓN;1.26;1;Fire caused by lightning
2015320590;2015-07-22;2015;3;32;42;LOBIOS;3.21;4;Intentional fire
2015360471;2015-07-22;2015;3;36;14;CRECENTE;2.39;4;Intentional fire
2015410067;2015-07-22;2015;4;41;23;CANTILLANA;36.99;4;Intentional fire
2015030056;2015-07-23;2015;9;3;101;PEDREGUER;12.5;4;Intentional fire
2015060144;2015-07-23;2015;14;6;94;OLIVA DE MÉRIDA;93.39;4;Intentional fire
2015140073;2015-07-23;2015;4;14;21;CÓRDOBA;3.17;4;Intentional fire
2015150460;2015-07-23;2015;3;15;42;LOUSAME;1.06;4;Intentional fire
2015150462;2015-07-23;2015;3;15;78;SANTIAGO DE COMPOSTELA;69.53;2;Fire caused by accident or negligence
2015150465;2015-07-23;2015;3;15;19;CARBALLO;1.06;2;Fire caused by accident or negligence
2015160240;2015-07-23;2015;11;16;903;VALERAS, LAS;1.1;1;Fire caused by lightning
2015190268;2015-07-23;2015;11;19;54;BUDIA;15.0;1;Fire caused by lightning
2015210092;2015-07-23;2015;4;21;78;ZALAMEA LA REAL;3.0;4;Intentional fire
2015230091;2015-07-23;2015;4;23;90;TORRES;93.27;4;Intentional fire
2015240266;2015-07-23;2015;17;24;36;CANDIN;90.45;1;Fire caused by lightning
2015240271;2015-07-23;2015;17;24;9;BALBOA;1.91;2;Fire caused by accident or negligence
2015270224;2015-07-23;2015;3;27;23;GUNTÍN;4.7;4;Intentional fire
2015270225;2015-07-23;2015;3;27;23;GUNTÍN;20.139999999999997;4;Intentional fire
2015320596;2015-07-23;2015;3;32;60;PETÍN;1.9000000000000001;3;Fire caused by accident or negligence
2015320598;2015-07-23;2015;3;32;53;OÍMBRA;203.66;4;Intentional fire
2015320599;2015-07-23;2015;3;32;82;TRASMIRAS;20.7;4;Intentional fire
2015330613;2015-07-23;2015;5;33;67;SOBRESCOBIO;6.8;4;Intentional fire
2015370159;2015-07-23;2015;17;37;376;VITIGUDINO;4.84;3;Fire caused by accident or negligence
2015450485;2015-07-23;2015;11;45;76;HORMIGOS;15.18;4;Intentional fire
2015060279;2015-07-24;2015;14;6;153;VILLANUEVA DE LA SERENA;6.52;2;Fire caused by accident or negligence
2015150466;2015-07-24;2015;3;15;29;CORISTANCO;2.98;4;Intentional fire
2015150468;2015-07-24;2015;3;15;1;ABEGONDO;1.46;4;Intentional fire
2015320608;2015-07-24;2015;3;32;56;PADRENDA;216.57;4;Intentional fire
2015450490;2015-07-24;2015;11;45;118;NOVÉS;3.26;4;Intentional fire
2015450495;2015-07-24;2015;11;45;184;VENTAS DE SAN JULIÁN, LAS;1.5;3;Fire caused by accident or negligence
2015110055;2015-07-25;2015;4;11;8;BARRIOS, LOS;53.370000000000005;4;Intentional fire
2015140076;2015-07-25;2015;4;14;7;BAENA;2.01;4;Intentional fire
2015140078;2015-07-25;2015;4;14;1;ADAMUZ;2.5;2;Fire caused by accident or negligence
2015150479;2015-07-25;2015;3;15;19;CARBALLO;1.4;4;Intentional fire
2015160245;2015-07-25;2015;11;16;170;PRIEGO;2.7;5;Fire caused by unknown reasons
2015270242;2015-07-25;2015;3;27;34;NAVIA DE SUARNA;410.0;4;Intentional fire
2015270245;2015-07-25;2015;3;27;17;FOLGOSO DO COUREL;177.76000000000002;4;Intentional fire
2015270246;2015-07-25;2015;3;27;16;CHANTADA;1.9300000000000002;3;Fire caused by accident or negligence
2015280234;2015-07-25;2015;16;28;45;COLMENAR VIEJO;4.44;3;Fire caused by accident or negligence
2015320617;2015-07-25;2015;3;32;77;SANDIÁS;3.83;3;Fire caused by accident or negligence
2015320619;2015-07-25;2015;3;32;48;MEZQUITA, A;1.0;4;Intentional fire
2015320621;2015-07-25;2015;3;32;81;TOÉN;4.2;4;Intentional fire
2015320625;2015-07-25;2015;3;32;31;ESGOS;4.55;4;Intentional fire
2015410068;2015-07-25;2015;4;41;83;RONQUILLO, EL;1.73;4;Intentional fire
2015080225;2015-07-26;2015;2;8;143;ÒDENA;1059.3999999999999;3;Fire caused by accident or negligence
2015100583;2015-07-26;2015;14;10;11;ALDEACENTENERA;2.97;3;Fire caused by accident or negligence
2015120074;2015-07-26;2015;9;12;124;VALL D' ALBA;3.75;4;Intentional fire
2015150481;2015-07-26;2015;3;15;60;OROSO;1.4;4;Intentional fire
2015210094;2015-07-26;2015;4;21;79;ZUFRE;115.89;4;Intentional fire
2015240278;2015-07-26;2015;17;24;79;GRADEFES;3.54;4;Intentional fire
2015240279;2015-07-26;2015;17;24;90;LUCILLO;1113.0;4;Intentional fire
2015240280;2015-07-26;2015;17;24;196;VEGA DE ESPINAREDA;151.29000000000002;4;Intentional fire
2015240281;2015-07-26;2015;17;24;212;VILLAMAÑAN;18.5;4;Intentional fire
2015270250;2015-07-26;2015;3;27;40;PALAS DE REI;1.3;4;Intentional fire
2015300095;2015-07-26;2015;8;30;16;CARTAGENA;8.3;2;Fire caused by accident or negligence
2015320629;2015-07-26;2015;3;32;27;CORTEGADA;3.35;4;Intentional fire
2015320630;2015-07-26;2015;3;32;33;GOMESENDE;1.16;4;Intentional fire
2015320631;2015-07-26;2015;3;32;87;VILAMARÍN;5.5;4;Intentional fire
2015320633;2015-07-26;2015;3;32;32;XINZO DE LIMIA;1.0;4;Intentional fire
2015320635;2015-07-26;2015;3;32;53;OÍMBRA;1.25;4;Intentional fire
2015330627;2015-07-26;2015;5;33;1;ALLANDE;182.29000000000002;4;Intentional fire
2015330628;2015-07-26;2015;5;33;68;SOMIEDO;73.0;6;Reproduced fire
2015330629;2015-07-26;2015;5;33;73;TINEO;3.0;6;Reproduced fire
2015330630;2015-07-26;2015;5;33;73;TINEO;29.62;4;Intentional fire
2015330632;2015-07-26;2015;5;33;73;TINEO;222.76;4;Intentional fire
2015330636;2015-07-26;2015;5;33;11;CANGAS DEL NARCEA;5.0;4;Intentional fire
2015060146;2015-07-27;2015;14;6;145;VALVERDE DE MÉRIDA;50.67;2;Fire caused by accident or negligence
2015100407;2015-07-27;2015;14;10;84;GATA;98.75;4;Intentional fire
2015100408;2015-07-27;2015;14;10;148;PLASENCIA;1.62;4;Intentional fire
2015100409;2015-07-27;2015;14;10;901;ROSALEJO;2.79;3;Fire caused by accident or negligence
2015100411;2015-07-27;2015;14;10;205;VALVERDE DEL FRESNO;17.94;4;Intentional fire
2015150490;2015-07-27;2015;3;15;36;FERROL;1.5299999999999998;5;Fire caused by unknown reasons
2015210095;2015-07-27;2015;4;21;35;GIBRALEÓN;2.0;4;Intentional fire
2015240284;2015-07-27;2015;17;24;180;VALDEPOLO;2.33;3;Fire caused by accident or negligence
2015270255;2015-07-27;2015;3;27;18;FONSAGRADA, A;32.5;4;Intentional fire
2015270256;2015-07-27;2015;3;27;24;INCIO, O;10.190000000000001;4;Intentional fire
2015280237;2015-07-27;2015;16;28;47;COLLADO VILLALBA;5.4;4;Intentional fire
2015320638;2015-07-27;2015;3;32;53;OÍMBRA;1.25;4;Intentional fire
2015320639;2015-07-27;2015;3;32;30;ENTRIMO;19.2;4;Intentional fire
2015320641;2015-07-27;2015;3;32;28;CUALEDRO;1.8;4;Intentional fire
2015320642;2015-07-27;2015;3;32;87;VILAMARÍN;4.67;4;Intentional fire
2015330637;2015-07-27;2015;5;33;73;TINEO;553.14;4;Intentional fire
2015330639;2015-07-27;2015;5;33;1;ALLANDE;119.25;4;Intentional fire
2015330642;2015-07-27;2015;5;33;73;TINEO;5.7700000000000005;4;Intentional fire
2015330643;2015-07-27;2015;5;33;11;CANGAS DEL NARCEA;26.68;2;Fire caused by accident or negligence
2015330645;2015-07-27;2015;5;33;73;TINEO;2.49;4;Intentional fire
2015330646;2015-07-27;2015;5;33;73;TINEO;4.41;4;Intentional fire
2015330647;2015-07-27;2015;5;33;1;ALLANDE;2.76;4;Intentional fire
2015330648;2015-07-27;2015;5;33;66;SIERO;3.0;4;Intentional fire
2015370163;2015-07-27;2015;17;37;307;SERRADILLA DEL LLANO;6.59;4;Intentional fire
2015370164;2015-07-27;2015;17;37;140;FUENTES DE OÑORO;22.33;3;Fire caused by accident or negligence
2015370165;2015-07-27;2015;17;37;282;SANCHOTELLO;4.94;4;Intentional fire
2015370166;2015-07-27;2015;17;37;282;SANCHOTELLO;11.51;4;Intentional fire
2015050113;2015-07-28;2015;17;5;200;S BARTOLOME DE CORNEJA;5.3999999999999995;2;Fire caused by accident or negligence
2015100590;2015-07-28;2015;14;10;177;SIERRA DE FUENTES;4.18;5;Fire caused by unknown reasons
2015130250;2015-07-28;2015;11;13;11;ALMADÉN;1.5;5;Fire caused by unknown reasons
2015210096;2015-07-28;2015;4;21;35;GIBRALEÓN;9.59;4;Intentional fire
2015240285;2015-07-28;2015;17;24;132;RIELLO;92.56;4;Intentional fire
2015270258;2015-07-28;2015;3;27;28;LUGO;8.6;4;Intentional fire
2015270259;2015-07-28;2015;3;27;44;PASTORIZA, A;1.7;4;Intentional fire
2015280238;2015-07-28;2015;16;28;123;RIVAS-VACIAMADRID;1.3;3;Fire caused by accident or negligence
2015300097;2015-07-28;2015;8;30;13;CALASPARRA;6.5;4;Intentional fire
2015320644;2015-07-28;2015;3;32;48;MEZQUITA, A;57.0;4;Intentional fire
2015320646;2015-07-28;2015;3;32;50;MONTERREI;1.48;4;Intentional fire
2015320649;2015-07-28;2015;3;32;54;OURENSE;215.5;4;Intentional fire
2015320650;2015-07-28;2015;3;32;53;OÍMBRA;11.639999999999999;4;Intentional fire
2015320651;2015-07-28;2015;3;32;91;VILARDEVÓS;87.83;4;Intentional fire
2015320652;2015-07-28;2015;3;32;58;PEREIRO DE AGUIAR, O;21.13;4;Intentional fire
2015320655;2015-07-28;2015;3;32;32;XINZO DE LIMIA;1.8;4;Intentional fire
2015320656;2015-07-28;2015;3;32;57;PARADA DE SIL;3.0;4;Intentional fire
2015330649;2015-07-28;2015;5;33;11;CANGAS DEL NARCEA;49.19;4;Intentional fire
2015330652;2015-07-28;2015;5;33;14;CARREÑO;3.07;3;Fire caused by accident or negligence
2015330656;2015-07-28;2015;5;33;66;SIERO;3.0;4;Intentional fire
2015330659;2015-07-28;2015;5;33;49;PILOÑA;6.0;4;Intentional fire
2015330660;2015-07-28;2015;5;33;11;CANGAS DEL NARCEA;20.54;4;Intentional fire
2015330663;2015-07-28;2015;5;33;73;TINEO;115.92999999999999;4;Intentional fire
2015340055;2015-07-28;2015;17;34;73;FRESNO DEL RIO;4.0;3;Fire caused by accident or negligence
2015360511;2015-07-28;2015;3;36;47;RODEIRO;33.019999999999996;4;Intentional fire
2015370167;2015-07-28;2015;17;37;46;BEJAR;3.47;4;Intentional fire
2015410070;2015-07-28;2015;4;41;39;ÉCIJA;12.0;4;Intentional fire
2015420060;2015-07-28;2015;17;42;43;BURGO DE OSMA-CIUDAD DE OSMA;528.08;3;Fire caused by accident or negligence
2015450516;2015-07-28;2015;11;45;165;TALAVERA DE LA REINA;43.0;3;Fire caused by accident or negligence
2015050115;2015-07-29;2015;17;5;245;TORNADIZOS DE AVILA;7.0;3;Fire caused by accident or negligence
2015050116;2015-07-29;2015;17;5;47;CANDELEDA;1.5;4;Intentional fire
2015060148;2015-07-29;2015;14;6;44;DON BENITO;1.11;5;Fire caused by unknown reasons
2015060149;2015-07-29;2015;14;6;162;ZARZA, LA;1.28;4;Intentional fire
2015060151;2015-07-29;2015;14;6;60;GUAREÑA;4.54;2;Fire caused by accident or negligence
2015100415;2015-07-29;2015;14;10;84;GATA;15.0;4;Intentional fire
2015190278;2015-07-29;2015;11;19;9;ALCOCER;3.0;5;Fire caused by unknown reasons
2015230095;2015-07-29;2015;4;23;5;ANDÚJAR;1.56;4;Intentional fire
2015280239;2015-07-29;2015;16;28;123;RIVAS-VACIAMADRID;61.51;6;Reproduced fire
2015280240;2015-07-29;2015;16;28;12;ANCHUELO;8.930000000000001;3;Fire caused by accident or negligence
2015280241;2015-07-29;2015;16;28;66;GRIÑÓN;3.69;4;Intentional fire
2015310218;2015-07-29;2015;13;31;78;CORTES;1.4;5;Fire caused by unknown reasons
2015320658;2015-07-29;2015;3;32;29;CHANDREXA DE QUEIXA;1.46;4;Intentional fire
2015320660;2015-07-29;2015;3;32;16;CALVOS DE RANDÍN;1.01;4;Intentional fire
2015320663;2015-07-29;2015;3;32;54;OURENSE;1.5;4;Intentional fire
2015320665;2015-07-29;2015;3;32;28;CUALEDRO;21.22;4;Intentional fire
2015410071;2015-07-29;2015;4;41;97;VILLAMANRIQUE DE LA CONDESA;2.0;4;Intentional fire
2015450518;2015-07-29;2015;11;45;153;SAN PABLO DE LOS MONTES;4.59;4;Intentional fire
2015450520;2015-07-29;2015;11;45;66;FUENSALIDA;1.3;2;Fire caused by accident or negligence
2015450522;2015-07-29;2015;11;45;171;TORRE DE ESTEBAN HAMBRÁN, LA;1.97;2;Fire caused by accident or negligence
2015030062;2015-07-30;2015;9;3;57;CONFRIDES;6.0;1;Fire caused by lightning
2015190280;2015-07-30;2015;11;19;146;HUERCE, LA;4.09;1;Fire caused by lightning
2015190283;2015-07-30;2015;11;19;173;MATARRUBIA;1.0;1;Fire caused by lightning
2015240288;2015-07-30;2015;17;24;100;MOLINASECA;2.4;2;Fire caused by accident or negligence
2015280242;2015-07-30;2015;16;28;79;MADRID;5.9;5;Fire caused by unknown reasons
2015320673;2015-07-30;2015;3;32;35;IRIXO, O;1.9;4;Intentional fire
2015340057;2015-07-30;2015;17;34;87;HORNILLOS DE CERRATO;3.97;4;Intentional fire
2015400047;2015-07-30;2015;17;40;152;OTERO DE HERREROS;10.25;4;Intentional fire
2015400048;2015-07-30;2015;17;40;72;ENCINILLAS;1.18;2;Fire caused by accident or negligence
2015410074;2015-07-30;2015;4;41;99;VILLANUEVA DEL RÍO Y MINAS;4.24;2;Fire caused by accident or negligence
2015100420;2015-07-31;2015;14;10;3;ACEBO;1.09;1;Fire caused by lightning
2015100424;2015-07-31;2015;14;10;131;NAVALMORAL DE LA MATA;37.75;4;Intentional fire
2015140082;2015-07-31;2015;4;14;21;CÓRDOBA;5.5;2;Fire caused by accident or negligence
2015190286;2015-07-31;2015;11;19;152;ILLANA;1.0;5;Fire caused by unknown reasons
2015190287;2015-07-31;2015;11;19;53;BRIHUEGA;1.0;5;Fire caused by unknown reasons
2015100425;2015-08-01;2015;14;10;180;TALAYUELA;89.74;4;Intentional fire
2015100428;2015-08-01;2015;14;10;180;TALAYUELA;6.07;4;Intentional fire
2015140094;2015-08-01;2015;4;14;60;SANTAELLA;1.04;4;Intentional fire
2015150509;2015-08-01;2015;3;15;30;CORUÑA, A;17.5;4;Intentional fire
2015180085;2015-08-01;2015;4;18;175;SANTA FE;1.35;4;Intentional fire
2015190297;2015-08-01;2015;11;19;152;ILLANA;1.7;4;Intentional fire
2015210098;2015-08-01;2015;4;21;11;BEAS;1.4;6;Reproduced fire
2015360522;2015-08-01;2015;3;36;25;LAMA, A;6.99;4;Intentional fire
2015360523;2015-08-01;2015;3;36;25;LAMA, A;1.3900000000000001;4;Intentional fire
2015410077;2015-08-01;2015;4;41;97;VILLAMANRIQUE DE LA CONDESA;3.5;4;Intentional fire
2015490198;2015-08-01;2015;17;49;135;MUELAS DEL PAN;4.96;3;Fire caused by accident or negligence
2015050121;2015-08-02;2015;17;5;112;LOSAR DEL BARCO EL;2.8;4;Intentional fire
2015060154;2015-08-02;2015;14;6;111;RENA;1.5;3;Fire caused by accident or negligence
2015060155;2015-08-02;2015;14;6;59;GRANJA DE TORREHERMOSA;2.8;4;Intentional fire
2015150514;2015-08-02;2015;3;15;60;OROSO;1.46;4;Intentional fire
2015150521;2015-08-02;2015;3;15;30;CORUÑA, A;6.09;4;Intentional fire
2015150523;2015-08-02;2015;3;15;85;TOURO;3.0;4;Intentional fire
2015210099;2015-08-02;2015;4;21;46;LUCENA DEL PUERTO;10.73;4;Intentional fire
2015210100;2015-08-02;2015;4;21;15;CABEZAS RUBÍAS;2.0;4;Intentional fire
2015240292;2015-08-02;2015;17;24;115;PONFERRADA;86.64;4;Intentional fire
2015240293;2015-08-02;2015;17;24;210;VILLAGATON;20.0;2;Fire caused by accident or negligence
2015240295;2015-08-02;2015;17;24;89;LEON;6.5;4;Intentional fire
2015270282;2015-08-02;2015;3;27;9;CARBALLEDO;3.56;4;Intentional fire
2015270285;2015-08-02;2015;3;27;65;VILALBA;1.05;2;Fire caused by accident or negligence
2015270290;2015-08-02;2015;3;27;8;BÓVEDA;13.8;4;Intentional fire
2015270294;2015-08-02;2015;3;27;22;GUITIRIZ;1.0;4;Intentional fire
2015320686;2015-08-02;2015;3;32;91;VILARDEVÓS;2.01;4;Intentional fire
2015330668;2015-08-02;2015;5;33;62;SANTA EULALIA DE OSCOS;128.54000000000002;4;Intentional fire
2015330669;2015-08-02;2015;5;33;49;PILOÑA;15.1;4;Intentional fire
2015360537;2015-08-02;2015;3;36;25;LAMA, A;5.130000000000001;6;Reproduced fire
2015360539;2015-08-02;2015;3;36;59;VILA DE CRUCES;1.3399999999999999;4;Intentional fire
2015020229;2015-08-03;2015;11;2;81;VILLARROBLEDO;1.5;2;Fire caused by accident or negligence
2015030065;2015-08-03;2015;9;3;101;PEDREGUER;4.1;4;Intentional fire
2015100429;2015-08-03;2015;14;10;205;VALVERDE DEL FRESNO;16.0;4;Intentional fire
2015150529;2015-08-03;2015;3;15;19;CARBALLO;21.060000000000002;4;Intentional fire
2015160507;2015-08-03;2015;11;16;999;OTRA PROVINCIA;2.29;2;Fire caused by accident or negligence
2015230104;2015-08-03;2015;4;23;75;SABIOTE;1.63;4;Intentional fire
2015250060;2015-08-03;2015;2;25;204;SERÒS;6.5;1;Fire caused by lightning
2015320693;2015-08-03;2015;3;32;48;MEZQUITA, A;1.26;4;Intentional fire
2015320694;2015-08-03;2015;3;32;48;MEZQUITA, A;1.15;4;Intentional fire
2015330675;2015-08-03;2015;5;33;49;PILOÑA;2.0;4;Intentional fire
2015360543;2015-08-03;2015;3;36;25;LAMA, A;8.9;4;Intentional fire
2015360545;2015-08-03;2015;3;36;25;LAMA, A;6.75;5;Fire caused by unknown reasons
2015410078;2015-08-03;2015;4;41;12;AZNALCÁZAR;68.28;4;Intentional fire
2015490199;2015-08-03;2015;17;49;29;BURGANES DE VALVERDE;48.72;4;Intentional fire
2015100434;2015-08-04;2015;14;10;3;ACEBO;29.1;1;Fire caused by lightning
2015160284;2015-08-04;2015;11;16;218;UCLÉS;2.2;5;Fire caused by unknown reasons
2015190301;2015-08-04;2015;11;19;48;BAÑOS DE TAJO;1.3;1;Fire caused by lightning
2015270302;2015-08-04;2015;3;27;901;BARALLA;4.0;2;Fire caused by accident or negligence
2015320702;2015-08-04;2015;3;32;6;BANDE;2.2;4;Intentional fire
2015360551;2015-08-04;2015;3;36;24;LALÍN;1.6;5;Fire caused by unknown reasons
2015360552;2015-08-04;2015;3;36;24;LALÍN;3.3;4;Intentional fire
2015450535;2015-08-04;2015;11;45;72;HERENCIAS, LAS;16.7;3;Fire caused by accident or negligence
2015490200;2015-08-04;2015;17;49;219;TORO;1.0;4;Intentional fire
2015050126;2015-08-05;2015;17;5;64;CONSTANZANA;11.0;3;Fire caused by accident or negligence
2015060286;2015-08-05;2015;14;6;34;CASAS DE REINA;3.2;5;Fire caused by unknown reasons
2015070065;2015-08-05;2015;15;7;41;PETRA;22.2;4;Intentional fire
2015090116;2015-08-05;2015;17;9;902;VALLE DE SANTIBAÑEZ;3.86;4;Intentional fire
2015100436;2015-08-05;2015;14;10;102;IBAHERNANDO;5.49;5;Fire caused by unknown reasons
2015100437;2015-08-05;2015;14;10;185;TORRECILLA  DE LOS ÁNGELES;2.0;4;Intentional fire
2015150535;2015-08-05;2015;3;15;78;SANTIAGO DE COMPOSTELA;1.1;4;Intentional fire
2015170064;2015-08-05;2015;2;17;142;QUART;1.7;5;Fire caused by unknown reasons
2015240300;2015-08-05;2015;17;24;202;VILLABLINO;1.23;4;Intentional fire
2015240302;2015-08-05;2015;17;24;59;CORULLON;9.66;4;Intentional fire
2015280250;2015-08-05;2015;16;28;42;COLMENAR DEL ARROYO;2.51;4;Intentional fire
2015320710;2015-08-05;2015;3;32;9;BARCO DE VALDEORRAS, O;2.51;4;Intentional fire
2015320714;2015-08-05;2015;3;32;49;MONTEDERRAMO;2.5;4;Intentional fire
2015320715;2015-08-05;2015;3;32;48;MEZQUITA, A;3.18;4;Intentional fire
2015330678;2015-08-05;2015;5;33;29;ILLANO;8.04;4;Intentional fire
2015360555;2015-08-05;2015;3;36;16;DOZÓN;1.4;4;Intentional fire
2015360558;2015-08-05;2015;3;36;20;AGOLADA;5.61;4;Intentional fire
2015360560;2015-08-05;2015;3;36;20;AGOLADA;2.57;4;Intentional fire
2015360562;2015-08-05;2015;3;36;20;AGOLADA;2.0;4;Intentional fire
2015430093;2015-08-05;2015;2;43;147;SOLIVELLA;1.94;2;Fire caused by accident or negligence
2015490203;2015-08-05;2015;17;49;154;PÍAS;3.41;2;Fire caused by accident or negligence
2015100438;2015-08-06;2015;14;10;140;PERALEDA DE LA MATA;1.91;3;Fire caused by accident or negligence
2015100515;2015-08-06;2015;14;10;3;ACEBO;6830.99;4;Intentional fire
2015130266;2015-08-06;2015;11;13;63;PIEDRABUENA;168.82;5;Fire caused by unknown reasons
2015130267;2015-08-06;2015;11;13;71;PUERTOLLANO;2.7;5;Fire caused by unknown reasons
2015150541;2015-08-06;2015;3;15;78;SANTIAGO DE COMPOSTELA;3.1;4;Intentional fire
2015230108;2015-08-06;2015;4;23;48;IZNATORAF;3.75;3;Fire caused by accident or negligence
2015240306;2015-08-06;2015;17;24;209;VILLAFRANCA DEL BIERZO;1.17;4;Intentional fire
2015240307;2015-08-06;2015;17;24;112;PERANZANES;47.0;4;Intentional fire
2015270311;2015-08-06;2015;3;27;901;BARALLA;1.0;4;Intentional fire
2015270315;2015-08-06;2015;3;27;65;VILALBA;13.3;4;Intentional fire
